"projectID";"topic";"title"
"794711";"MSCA-IF-2017";"Individual Fellowships"
"706888";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101018897";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"659764";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"956977";"MSCA-ITN-2020";"Innovative Training Networks"
"818722";"MSCA-NIGHT-2018";"European Researchers' Night"
"760010";"ERC-2017-STG";"ERC Starting Grant"
"702911";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"957356";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"701230";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"655459";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"897421";"MSCA-IF-2019";"Individual Fellowships"
"101025204";"MSCA-IF-2020";"Individual Fellowships"
"873089";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"950246";"ERC-2020-STG";"ERC STARTING GRANTS"
"949127";"ERC-2020-STG";"ERC STARTING GRANTS"
"665759";"SEAC-2-2014";"Responsible Research and Innovation in Higher Education Curricula"
"656690";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"758508";"ERC-2017-STG";"ERC Starting Grant"
"682285";"ERC-CoG-2015";"ERC Consolidator Grant"
"813803";"MSCA-ITN-2018";"Innovative Training Networks"
"804162";"ERC-2018-STG";"ERC Starting Grant"
"882850";"SU-DRS01-2018-2019-2020";"Human factors, and social, societal, and organisational aspects for disaster-resilient societies"
"101025633";"MSCA-IF-2020";"Individual Fellowships"
"956414";"MSCA-ITN-2020";"Innovative Training Networks"
"101032112";"MSCA-IF-2020";"Individual Fellowships"
"659553";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"660911";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"722098";"MSCA-ITN-2016";"Innovative Training Networks"
"851740";"ERC-2019-STG";"ERC Starting Grant"
"101018762";"MSCA-IF-2020";"Individual Fellowships"
"884762";"ERC-2019-ADG";"ERC Advanced Grant"
"843372";"MSCA-IF-2018";"Individual Fellowships"
"101022928";"MSCA-IF-2020";"Individual Fellowships"
"101016926";"IBA-SwafS-Support-1-2020";"Support for the Research and Innovation Dimension of European Universities (Part I)"
"886718";"JTI-CS2-2019-CFP10-AIR-02-81";"Active Flow control on Tilt Rotor lifting surfaces"
"721733";"MSCA-ITN-2016";"Innovative Training Networks"
"795222";"MSCA-IF-2017";"Individual Fellowships"
"792101";"MSCA-IF-2017";"Individual Fellowships"
"639737";"ERC-StG-2014";"ERC Starting Grant"
"793580";"MSCA-IF-2017";"Individual Fellowships"
"101007926";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"872417";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"864042";"ERC-2019-COG";"ERC Consolidator Grant"
"805542";"ERC-2018-STG";"ERC Starting Grant"
"101001295";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"945260";"SC1-BHC-24-2020";"Healthcare interventions for the management of the elderly multimorbid patient"
"882424";"ERC-2019-ADG";"ERC Advanced Grant"
"871737";"ICT-06-2019";"Unconventional Nanoelectronics"
"891281";"MSCA-IF-2019";"Individual Fellowships"
"826655";"ECSEL-2018-2-RIA";"H2020-ECSEL-2018-2-RIA"
"679175";"ERC-StG-2015";"ERC Starting Grant"
"702799";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"731875";"SC1-PM-09-2016";"New therapies for chronic diseases"
"819394";"ERC-2018-COG";"ERC Consolidator Grant"
"101025785";"MSCA-IF-2020";"Individual Fellowships"
"101024996";"MSCA-IF-2020";"Individual Fellowships"
"101019620";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"731377";"SC1-PM-11-2016-2017";"Clinical research on regenerative medicine"
"709288";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"649186";"EURO-2-2014";"The European growth agenda"
"665735";"MSCA-COFUND-2014-DP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-DP)"
"716139";"ERC-2016-STG";"ERC Starting Grant"
"834782";"ERC-2018-ADG";"ERC Advanced Grant"
"891127";"MSCA-IF-2019";"Individual Fellowships"
"757721";"ERC-2017-STG";"ERC Starting Grant"
"804474";"ERC-2018-STG";"ERC Starting Grant"
"731060";"INFRAIA-01-2016-2017";"Integrating Activities for Advanced Communities"
"845268";"MSCA-IF-2018";"Individual Fellowships"
"757867";"ERC-2017-STG";"ERC Starting Grant"
"824103";"FETPROACT-02-2018";"Community building in Neuromorphic Computing Technologies"
"817582";"ERC-2018-COG";"ERC Consolidator Grant"
"101027658";"MSCA-IF-2020";"Individual Fellowships"
"667510";"PHC-11-2015";"Development of new diagnostic tools and technologies: in vivo medical imaging technologies"
"758984";"ERC-2017-STG";"ERC Starting Grant"
"883121";"ERC-2019-ADG";"ERC Advanced Grant"
"689068";"PHC-30-2015";"Digital representation of health data to improve disease diagnosis and treatment"
"836146";"MSCA-IF-2018";"Individual Fellowships"
"780754";"ICT-16-2017";"Big data PPP: research addressing main technology challenges of the data economy"
"725355";"ERC-2016-COG";"ERC Consolidator Grant"
"866376";"ERC-2019-COG";"ERC Consolidator Grant"
"740272";"ERC-2016-ADG";"ERC Advanced Grant"
"890141";"MSCA-IF-2019";"Individual Fellowships"
"742789";"ERC-2016-ADG";"ERC Advanced Grant"
"848196";"SC1-BHC-25-2019";"Demonstration pilots for implementation of personalised medicine in healthcare"
"813170";"MSCA-ITN-2018";"Innovative Training Networks"
"945119";"SC1-BHC-08-2020";"New interventions for Non-Communicable Diseases"
"704936";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"805007";"ERC-2018-STG";"ERC Starting Grant"
"896004";"MSCA-IF-2019";"Individual Fellowships"
"892225";"MSCA-IF-2019";"Individual Fellowships"
"948371";"ERC-2020-STG";"ERC STARTING GRANTS"
"116026";"IMI2-2015-06-04";"Development of an outcomes-focused data platform to empower policy makers and clinicians to optimize care for patients with hematologic malignancies"
"871394";"ECSEL-2019-3-CSA-HealthE";"ECSEL-2019-3-CSA-HealthE"
"116076";"IMI2-2015-07-04";"DRY AGE-RELATED MACULAR DEGENERATION: DEVELOPMENT OF NOVEL CLINICAL ENDPOINTS FOR CLINICAL TRIALS WITH A REGULATORY AND PATIENT ACCESS INTENTION"
"675395";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"101006689";"LC-SC3-RES-31-2020";"Offshore wind basic science and balance of plant"
"952979";"LC-SC3-RES-19-2020";"Demonstration of innovative technologies for floating wind farms"
"964874";"SC1-DTH-12-2020";"Use of Real-World Data to advance research on the management of complex chronic conditions"
"692529";"ECSEL-08-2015";"Cyber-physical Systems"
"640741";"LCE-02-2014";"Developing the next generation technologies of renewable electricity and heating/cooling"
"774519";"BG-02-2016-2017";"High value-added specialised vessel concepts enabling more efficient servicing of emerging coastal and offshore activities"
"101007205";"FCH-01-6-2020";"Demonstration of liquid hydrogen as a fuel for segments of the waterborne sector"
"822778";"TRANSFORMATIONS-06-2018";"Inclusive and sustainable growth through cultural and creative industries and the arts"
"890611";"MSCA-IF-2019";"Individual Fellowships"
"885155";"ERC-2019-ADG";"ERC Advanced Grant"
"712984";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"894971";"MSCA-IF-2019";"Individual Fellowships"
"745617";"MSCA-IF-2016";"Individual Fellowships"
"101031111";"MSCA-IF-2020";"Individual Fellowships"
"101026724";"MSCA-IF-2020";"Individual Fellowships"
"892718";"MSCA-IF-2019";"Individual Fellowships"
"873048";"SwafS-15-2018-2019";"Exploring and supporting citizen science"
"872396";"SwafS-20-2018-2019";"Building the SwafS knowledge base"
"101017229";"IBA-SwafS-Support-1-2020";"Support for the Research and Innovation Dimension of European Universities (Part I)"
"637232";"SPIRE-01-2014";"Integrated Process Control"
"870935";"TRANSFORMATIONS-08-2019";"The societal value of culture and the impact of cultural policies in Europe"
"842082";"MSCA-IF-2018";"Individual Fellowships"
"801867";"ERC-2018-STG";"ERC Starting Grant"
"693477";"REFLECTIVE-11-2015";"Enabling Innovation - Creating Impact from Social Sciences and Humanities"
"860383";"MSCA-ITN-2019";"Innovative Training Networks"
"649489";"EURO-3-2014";"European societies after the crisis"
"656882";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"750706";"MSCA-IF-2016";"Individual Fellowships"
"872618";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"787842";"ERC-2017-ADG";"ERC Advanced Grant"
"692951";"ERC-ADG-2015";"ERC Advanced Grant"
"890493";"MSCA-IF-2019";"Individual Fellowships"
"693529";"REFLECTIVE-3-2015";"European cohesion, regional and urban policies and the perceptions of Europe"
"680004";"ERC-StG-2015";"ERC Starting Grant"
"101025767";"MSCA-IF-2020";"Individual Fellowships"
"852741";"ERC-2019-STG";"ERC Starting Grant"
"101002460";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"653004";"FCT-13-2014";"Ethical/Societal Dimension Topic 1: Factors affecting (in-) security"
"701807";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"841899";"MSCA-IF-2018";"Individual Fellowships"
"872687";"SwafS-14-2018-2019-2020";"Supporting the development of territorial Responsible Research and Innovation"
"754511";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"645668";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"693781";"INT-12-2015";"The cultural, scientific and social dimension of EU-LAC relations"
"655360";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"710577";"SEAC-1-2015";"Innovative ways to make science education and scientific careers attractive to young people"
"757802";"ERC-2017-STG";"ERC Starting Grant"
"656820";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101004807";"MIGRATION-05-2018-2020";"Mapping and overcoming integration challenges for migrant children"
"731015";"INFRAIA-02-2017";"Integrating Activities for Starting Communities"
"675789";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"870644";"TRANSFORMATIONS-04-2019-2020";"Innovative approaches to urban and regional development through cultural tourism"
"703269";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"713140";"FETOPEN-RIA-2014-2015";"FET-Open research projects"
"800474";"MSCA-IF-2017";"Individual Fellowships"
"745948";"MSCA-IF-2016";"Individual Fellowships"
"654808";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"746221";"MSCA-IF-2016";"Individual Fellowships"
"692146";"H2020-TWINN-2015";"Twinning"
"954506";"MSCA-NIGHT-2020";"European Researchers' Night"
"734753";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"795315";"MSCA-IF-2017";"Individual Fellowships"
"754550";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"688356";"ICT-16-2015";"Big data - research"
"742989";"ERC-2016-ADG";"ERC Advanced Grant"
"665233";"FETOPEN-RIA-2014-2015";"FET-Open research projects"
"749547";"MSCA-IF-2016";"Individual Fellowships"
"896938";"MSCA-IF-2019";"Individual Fellowships"
"101006361";"SwafS-08-2019-2020";"Research innovation needs & skills training in PhD programmes"
"842092";"MSCA-IF-2018";"Individual Fellowships"
"753431";"MSCA-IF-2016";"Individual Fellowships"
"757978";"ERC-2017-STG";"ERC Starting Grant"
"895141";"MSCA-IF-2019";"Individual Fellowships"
"101029157";"MSCA-IF-2020";"Individual Fellowships"
"665566";"GERI-1-2014";"Innovative approach to communication encouraging girls to study science"
"813282";"MSCA-ITN-2018";"Innovative Training Networks"
"752430";"MSCA-IF-2016";"Individual Fellowships"
"945322";"MSCA-COFUND-2019";"Co-funding of regional, national and international programmes"
"949043";"ERC-2020-STG";"ERC STARTING GRANTS"
"786711";"MSCA-IF-2017";"Individual Fellowships"
"793678";"MSCA-IF-2017";"Individual Fellowships"
"824586";"SwafS-02-2018";"Innovative methods for teaching ethics and research integrity"
"951883";"WIDESPREAD-05-2020";"Twinning"
"643999";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"801481";"MSCA-COFUND-2017";"Co-funding of regional, national and international programmes"
"749316";"MSCA-IF-2016";"Individual Fellowships"
"823971";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"734720";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"748544";"MSCA-IF-2016";"Individual Fellowships"
"884741";"MSCA-IF-2019";"Individual Fellowships"
"863671";"ERC-2019-COG";"ERC Consolidator Grant"
"898937";"MSCA-IF-2019";"Individual Fellowships"
"660876";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"751085";"MSCA-IF-2016";"Individual Fellowships"
"101031656";"MSCA-IF-2020";"Individual Fellowships"
"806995";"IMI2-2017-11-01";"Exploitation of IMI project results"
"753816";"MSCA-IF-2016";"Individual Fellowships"
"101032969";"MSCA-IF-2020";"Individual Fellowships"
"101022691";"MSCA-IF-2020";"Individual Fellowships"
"101000752";"CE-RUR-08-2018-2019-2020";"Closing nutrient cycles"
"798017";"MSCA-IF-2017";"Individual Fellowships"
"101028379";"MSCA-IF-2020";"Individual Fellowships"
"748094";"MSCA-IF-2016";"Individual Fellowships"
"865870";"ERC-2019-COG";"ERC Consolidator Grant"
"101031453";"MSCA-IF-2020";"Individual Fellowships"
"893667";"MSCA-IF-2019";"Individual Fellowships"
"793479";"MSCA-IF-2017";"Individual Fellowships"
"656205";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101028099";"MSCA-IF-2020";"Individual Fellowships"
"799734";"MSCA-IF-2017";"Individual Fellowships"
"680896";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"800616";"MSCA-IF-2017";"Individual Fellowships"
"648055";"ERC-CoG-2014";"ERC Consolidator Grant"
"846448";"MSCA-IF-2018";"Individual Fellowships"
"883490";"SU-DRS01-2018-2019-2020";"Human factors, and social, societal, and organisational aspects for disaster-resilient societies"
"101034291";"MSCA-COFUND-2020";"Co-funding of regional, national and international programmes"
"824630";"SwafS-01-2018-2019-2020";"Open schooling and collaboration on science education"
"101018841";"MSCA-IF-2020";"Individual Fellowships"
"693343";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"101031123";"MSCA-IF-2020";"Individual Fellowships"
"747087";"MSCA-IF-2016";"Individual Fellowships"
"660113";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"715672";"ERC-2016-STG";"ERC Starting Grant"
"638596";"ERC-StG-2014";"ERC Starting Grant"
"656900";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"891744";"MSCA-IF-2019";"Individual Fellowships"
"818190";"RUR-03-2018";"Contracts for effective and lasting delivery of agri-environmental public goods"
"856526";"ERC-2019-SyG";"ERC Synergy Grant"
"795302";"MSCA-IF-2017";"Individual Fellowships"
"708228";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"845995";"MSCA-IF-2018";"Individual Fellowships"
"700342";"DRS-10-2015";"Disaster Resilience & Climate Change topic 2: Natural Hazards: Towards risk reduction science and innovation plans at national and European level"
"797140";"MSCA-IF-2017";"Individual Fellowships"
"848201";"SC1-BHC-19-2019";"Implementation research for maternal and child health"
"840568";"MSCA-IF-2018";"Individual Fellowships"
"786890";"DS-07-2017";"Cybersecurity PPP: Addressing Advanced Cyber Security Threats and Threat Actors"
"693038";"ERC-ADG-2015";"ERC Advanced Grant"
"101007226";"FCH-04-2-2020";"PNR on hydrogen-based fuels solutions for passenger ships"
"861678";"MG-2-6-2019";"Moving freight by Water: Sustainable Infrastructure and Innovative Vessels"
"682110";"ERC-CoG-2015";"ERC Consolidator Grant"
"764466";"IBA-ERC-VPRES-SUP-17";"Support to the Vice-Chairs"
"759526";"ERC-2017-STG";"ERC Starting Grant"
"724115";"SwafS-25-2016";"Celebrating European Science"
"101030346";"MSCA-IF-2020";"Individual Fellowships"
"794037";"MSCA-IF-2017";"Individual Fellowships"
"101027286";"MSCA-IF-2020";"Individual Fellowships"
"793151";"MSCA-IF-2017";"Individual Fellowships"
"634143";"PHC-32-2014";"Advancing bioinformatics to meet biomedical and clinical needs"
"844629";"MSCA-IF-2018";"Individual Fellowships"
"101026280";"MSCA-IF-2020";"Individual Fellowships"
"101023822";"MSCA-IF-2020";"Individual Fellowships"
"838926";"MSCA-IF-2018";"Individual Fellowships"
"799001";"MSCA-IF-2017";"Individual Fellowships"
"795390";"MSCA-IF-2017";"Individual Fellowships"
"823666";"IMI2-2015-08-01";"Ebola and other filoviral haemorrhagic fevers (Ebola+) programme: future outbreaks"
"101028296";"MSCA-IF-2020";"Individual Fellowships"
"752437";"MSCA-IF-2016";"Individual Fellowships"
"851293";"ERC-2019-STG";"ERC Starting Grant"
"787520";"ERC-2017-ADG";"ERC Advanced Grant"
"897158";"MSCA-IF-2019";"Individual Fellowships"
"693642";"INT-04-2015";"The European Union's contribution to global development: in search of greater policy coherence"
"835954";"MSCA-IF-2018";"Individual Fellowships"
"804066";"ERC-2018-STG";"ERC Starting Grant"
"653241";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101032425";"MSCA-IF-2020";"Individual Fellowships"
"825162";"SC1-BHC-26-2018";"HTA research to support evidence-based healthcare"
"682665";"ERC-CoG-2015";"ERC Consolidator Grant"
